"name","key_mlbam","key_bbref","key_fangraphs"
"Bill Schlesinger",121818,"schleru01",1011567
"Niuman Romero",462962,"romerni01",5063
"Sherten Apostel",665947,"apostsh01",21794
"Brett Hinchliffe",150120,"hinchbr01",1005840
"Jeff Schmidt",121835,"schmije01",1011584
"Severino González",605894,"gonzase01",14697
"Dick Davis",113130,"davisdi02",1003046
"Kurt Ainsworth",215128,"ainswku01",1431
"Jack Cassel",445222,"casseja01",3052
"Bill Krueger",117332,"kruegbi01",1007175
"David Ross",424325,"rossda01",1551
"Bill Bordley",111235,"bordlbi01",1001200
"Colter Bean",430841,"beanco01",2246
"Yogi Berra",110925,"berrayo01",1000898
"Josh Labandeira",430612,"labanjo01",2191
"James McDonald",457428,"mcdonja03",5523
"Steve Renko",121071,"renkost01",1010835
"Brad Thomas",346801,"thomabr01",757
"Brad Goldberg",643329,"goldbbr01",14776
"Scott Meyer",119016,"meyersc01",1008834
"Rene Reyes",407813,"reyesre01",1774
"Woody Williams",124315,"williwo02",1190
"Nick Williams",608384,"willini01",14330
"Brett Sinkbeil",446213,"sinkbbr01",9364
"Alex Rios",425567,"riosal01",2090
"Rob Segedin",574847,"segedro01",11446
"Dennis Cook",112621,"cookde01",8
"Bruce Look",117905,"lookbr01",1007743
"Reggie Williams",124333,"willire01",1014031
"Ken Phelps",120508,"phelpke01",1010277
"Manny Aybar",110403,"aybarma01",1107
"Ronny Rodríguez",500135,"rodriro03",11875
"Jon Lieber",117758,"liebejo01",287
"Jim Barbieri",110555,"barbiji01",1000533
"Kevin McCarthy",641838,"mccarke01",15240
"Chad Allen",150210,"allench01",122
"Chang-Yong Lim",547939,"limch01",14445
"Mike Lansing",117491,"lansimi01",1007334
"Jim Wynn",124634,"wynnji01",1014313
"Rick Peters",120460,"peterri01",1010237
"Johan Quezada",629498,"quezajo01",20643
"Garry Maddox",118117,"maddoga01",1007948
"Jeff Schattinger",121778,"schatje01",1011528
"Doug Gwosdz",115269,"gwosddo01",1005164
"Candy Sierra",122219,"sierrca01",1011957
"Greg Tabor",123073,"taborgr01",1012807
"Rich Garces",114581,"garceri01",189
"Brandon Fahey",454994,"faheybr01",4746
"Don Collins",112504,"collido01",1002450
"Ricky Nelson",119710,"nelsori01",1009509
"Paul Moskau",119439,"moskapa01",1009245
"Al Severinsen",122017,"several01",1011760
"Nate Rolison",150372,"rolisna01",1011158
"Catfish Hunter",116334,"hunteca01",1006199
"Bill Mazeroski",118497,"mazerbi01",1008316
"Greg Deichmann",656364,"deichgr01",19872
"Edward Paredes",487675,"pareded02",4168
"Andy Carter",112058,"cartean01",1002012
"Larry Arndt",110330,"arndtla01",1000316
"Brandon Bailey",669064,"bailebr01",19582
"Kirk Rueter",121541,"rueteki01",1128
"Buddy Boshers",542953,"boshebu01",8490
"Craig Mitchell",119190,"mitchcr01",1008999
"Franklin Morales",462985,"moralfr01",5088
"Chris Stynes",122918,"stynech01",303
"Terrence Long",150239,"longte01",927
"Alex Escobar",276510,"escobal01",383
"Santiago Guzman",115268,"guzmasa01",1005163
"Wayne Causey",112144,"causewa01",1002091
"Bruce Bochy",111136,"bochybr01",1001108
"Shane Rawley",120949,"rawlesh01",1010719
"Greg Pryor",120788,"pryorgr01",1010555
"Jon Edwards",457754,"edwarjo02",1483
"Gene Brabender",111331,"brabege01",1001293
"Mike Carp",455077,"carpmi01",7480
"Juan Castro",112128,"castrju01",315
"Wayne Garrett",114632,"garrewa01",1004547
"Ruben Amaro",110216,"amaroru01",1000206
"Matt Chico",453889,"chicoma01",6068
"Ozzie Smith",122439,"smithoz01",1012186
"Mike McQueen",118865,"mcquemi01",1008680
"Dave Wallace",123855,"wallada01",1013543
"Darcy Fast",114034,"fastda01",1003955
"Jerry Grote",115194,"groteje01",1005092
"Jim Dunegan",113625,"dunegji01",1003560
"Julio Valera",123620,"valerju01",1013331
"Dave Righetti",121201,"righeda01",1010958
"Wes Gardner",114614,"gardnwe01",1004532
"Bryan Petersen",519128,"peterbr01",2567
"George Glinatsis",114873,"glinage01",1004785
"Bob Montgomery",119269,"montgbo01",1009070
"Carlos Tocci",624636,"toccica01",14558
"Marc Ronan",121430,"ronanma01",1011178
"Michael Young",276545,"youngmi02",1286
"Sean Tracey",434600,"tracese01",4621
"John Gelnar",114692,"gelnajo01",1004608
"Kris Johnson",453241,"johnskr01",886
"Jeff Shaver",122072,"shaveje01",1011814
"Charlie Beamon",110728,"beamoch02",1000710
"J. R. House",407399,"housejr01",992
"Bill Swift",123053,"swiftbi02",1012788
"Mike Jacobs",408312,"jacobmi02",2231
"Dario Alvarez",516714,"alvarda01",14239
"Shigetoshi Hasegawa",115586,"hasegsh01",1082
"Ernie Whitt",124224,"whitter01",1013912
"Melvin Dorta",468936,"dortame01",2562
"Aríel Miranda",664641,"miranar01",17526
"Robinson Cancel",236155,"cancero01",2011
"Tommy Boggs",111152,"boggsto01",1001123
"Pat Jarvis",116499,"jarvipa01",1006363
"Art Howe",116218,"howear01",1006092
"Floyd Chiffer",112238,"chifffl01",1002184
"Wil Culmer",112929,"culmewi01",1002866
"Don Eddy",113731,"eddydo01",1003663
"Spike Owen",120138,"owensp01",1009924
"Jim Mecir",118898,"mecirji01",930
"Russ Ortiz",133460,"ortizru01",1124
"Zach Braddock",488722,"braddza01",4553
"Paul Janish",457926,"janispa01",7412
"Carl Yastrzemski",124650,"yastrca01",1014326
"Barry Latman",117533,"latmaba01",1007377
"Aaron Small",122332,"smallaa01",1477
"Victor Alvarez",407874,"alvarvi01",1559
"Mike Tauchman",643565,"tauchmi01",15274
"Jason Berken",460072,"berkeja01",5673
"Robert Person",120447,"persoro01",966
"Darryl Strawberry",122864,"strawda01",1012606
"Matt den Dekker",544925,"dendema01",11385
"John Briscoe",111478,"briscjo01",1001441
"Mike Derrick",113284,"derrimi01",1003223
"Brian Matusz",451085,"matusbr01",2646
"Mike Morgan",119374,"morgami01",67
"Prince Fielder",425902,"fieldpr01",4613
"Tavo Alvarez",110204,"alvarta01",1000200
"Rob Stanifer",122662,"staniro01",1012403
"Sean DePaula",234994,"depause01",377
"Harvey Kuenn",117354,"kuennha01",1007200
"Craig Skok",122301,"skokcr01",1012041
"Jacob Hannemann",595238,"hanneja01",15644
"John Holdzkom",458720,"holdzjo01",9392
"Ramon Romero",121424,"romerra01",1011172
"Steve Luebber",117987,"luebbst01",1007819
"Barbaro Garbey",114579,"garbeba01",1004491
"Turk Wendell",124084,"wendetu01",975
"Daric Barton",435558,"bartoda02",5928
"Ron Nischwitz",119807,"nischro01",1009604
"Marcus Gwyn",461880,"gwynma01",3116
"Jeff Heathcock",115681,"heathje02",1005561
"Randy Veres",123708,"veresra01",1013412
"Vic Harris",115536,"harrivi01",1005434
"José Marmolejos",592530,"marmojo01",15767
"J. P. Howell",434442,"howeljp01",8245
"Ruben Sierra",122218,"sierrru01",1099
"Jesus Sanchez",133260,"sanchje01",1476
"Mark Langston",117480,"langsma01",1007323
"Aaron Boone",111213,"booneaa01",311
"Clete Boyer",111319,"boyercl02",1001282
"Pat Burrell",150100,"burrepa01",949
"Dave Giusti",114835,"giustda01",1004748
"Dewon Brazelton",407376,"brazede01",1195
"Carlos Hernandez",150059,"hernaca02",1005697
"Kevin Reimer",121040,"reimeke01",1010807
"Dave Gallagher",114533,"gallada01",1004448
"Rusney Castillo",628329,"castiru02",17016
"Gift Ngoepe",547912,"ngoepgi01",10340
"Daniel Robertson",621002,"roberda10",14145
"Bill Landis",117453,"landibi01",1007294
"Steve Hamilton",115384,"hamilst01",1005277
"Greg Terlecky",123192,"terlegr01",1012920
"Brian Navarreto",640459,"navarbr01",16398
"Jonny Gomes",430404,"gomesjo01",1845
"Hunter Jones",491220,"joneshu01",4656
"Bip Roberts",121280,"roberbi01",1011023
"Mike Stanley",122673,"stanlmi02",1012416
"Craig Hansen",475022,"hansecr01",4798
"Jarvis Tatum",123110,"tatumja01",1012841
"Wayne Redmond",120986,"redmowa01",1010757
"Mario Hollands",571786,"hollama01",10504
"Ty Van Burkleo",123628,"vanbuty01",1013340
"Geronimo Pena",120371,"penage01",1010144
"Miguel Jimenez",116549,"jimenmi01",1006414
"Jason Jacome",116463,"jacomja01",1006330
"Brant Alyea",110212,"alyeabr01",1000203
"Micah Owings",452249,"owingmi01",4253
"Jim Gentile",114696,"gentiji01",1004612
"Bruce Robinson",121302,"robinbr02",1011056
"Scott May",118478,"maysc01",1008312
"Mike Brown",111575,"brownmi02",1001546
"Eddie Guardado",115216,"guarded01",727
"Joe Kmak",117175,"kmakjo01",1007023
"Justin Ruggiano",448605,"ruggiju01",7620
"Curtis King",117076,"kingcu01",1006926
"Keon Broxton",542979,"broxtke01",9253
"Steve Stone",122830,"stonest01",1012573
"Bob Kearney",116873,"kearnbo01",1006728
"Chris Oxspring",430684,"oxsprch01",7232
"Eugenio Velez",464299,"velezeu01",3893
"Mike Laga",117408,"lagami01",1007253
"Ryan Meisinger",664682,"meisiry01",18105
"Paul Clemens",518560,"clemepa02",8037
"Robby Thompson",123300,"thompro01",1013023
"Joel Finch",114126,"finchjo01",1004049
"Gorman Heimueller",115708,"heimugo01",1005592
"Mike Epstein",113871,"epstemi01",1003800
"Walt Terrell",123194,"terrewa01",1012924
"Charles Leesman",489056,"leesmch01",9124
"Dan Schatzeder",121779,"schatda01",1011527
"Chad Smith",605477,"smithch09",13604
"Travis Phelps",400127,"phelptr01",1221
"Reggie Jefferson",116515,"jeffere01",1006381
"Dante Bichette",110974,"bicheda01",1000946
"Roy Face",113968,"facero01",1003891
"Paul Casanova",112076,"casanpa01",1002030
"Kanekoa Texeira",444427,"texeika01",334
"Jerry Manuel",118262,"manueje01",1008086
"Eric Thames",519346,"thameer01",3711
"Bryan Morris",457768,"morribr01",10234
"Colt Hynes",518833,"hynesco01",7560
"Christopher Bostick",607471,"bostich01",13718
"Steve Bieser",110983,"biesest01",1000955
"David Buchanan",571527,"buchada01",11176
"Mark Fidrych",114102,"fidryma01",1004023
"Pedro Martinez",118377,"martipe02",200
"Brandon Waddell",663399,"waddebr01",18347
"Chris Shaw",622046,"shawch01",17738
"Luke Scott",432928,"scottlu01",3469
"Jim Qualls",120822,"quallji01",1010587
"Mike Ekstrom",455091,"ekstrmi01",7488
"Paul Brown",111583,"brownpa01",1001553
"Neal Musser",461377,"mussene01",2727
"Bud Smith",406873,"smithbu02",1182
"John Gibbons",114744,"gibbojo02",1004659
"Carlton Loewer",133780,"loeweca01",1713
"Stan Spencer",136461,"spencst02",1012329
"Johnny Abrego",110028,"abregjo01",1000027
"Kyle Weiland",475095,"weilaky01",7874
"Jose Pagan",120169,"paganjo01",1009950
"Tommy Hinzo",115976,"hinzoto01",1005855
"Gene Lamont",117437,"lamonge01",1007281
"Steve Woodard",124548,"woodast01",1285
"Rich Bordi",111233,"bordiri01",1001199
"Russell Branyan",137140,"branyru01",370
"Franquelis Osoria",434701,"osorifr01",2860
"Dick Kelley",116928,"kelledi01",1006769
"Anderson Tejeda",660731,"tejedan01",19909
"Gordy Coleman",112476,"colemgo01",1002422
"Mike Buskey",111801,"buskemi01",1001758
"Sandy Vance",123631,"vancesa01",1013344
"Doug Rau",120944,"raudo01",1010717
"Matt Wagner",123788,"wagnema02",1013489
"Jarrod Dyson",502481,"dysonja01",4866
"Alan Johnson",489567,"johnsal02",917
"Cesar Devarez",113304,"devarce01",1003240
"Ryan Rohlinger",489262,"rohliry01",2621
"Shaun Fitzmaurice",114200,"fitzmsh01",1004120
"Addison Russell",608365,"russead02",14106
"Mike Milchin",119048,"milchmi01",1008859
"Mike Eden",113737,"edenmi01",1003670
"Jason Bay",424726,"bayja01",1717
"Johnny Bench",110849,"benchjo01",1000826
"Clete Thomas",460004,"thomacl02",3373
"Michael Tucker",123494,"tuckemi01",635
"Chris Rusin",543734,"rusinch01",9895
"Greg Sims",122264,"simsgr01",1012001
"Carlos Maldonado",430961,"maldoca03",2034
"Rich Thompson",123299,"thompri01",1013022
"Dean Palmer",120194,"palmede01",482
"Robin Yount",124721,"yountro01",1014396
"Mike Fiore",114142,"fioremi01",1004062
"Roman Colon",430638,"colonro01",2242
"Jerry Terrell",123195,"terreje01",1012922
"Charlie Manuel",118261,"manuech01",1008085
"Xavier Nady",294558,"nadyxa01",1658
"Bob Johnson",116619,"johnsbo03",1006430
"Omar Moreno",119361,"morenom01",1009167
"Roe Skidmore",122294,"skidmro01",1012034
"Dave Collins",112503,"collida02",1002449
"Zack Godley",643327,"godleza01",14862
"Ben Hendrickson",430608,"hendrbe01",2175
"Ken Cloude",112415,"cloudke01",1002362
"Andrew Lambo",518911,"lamboan01",5386
"Andrew Susac",572180,"susacan01",13132
"Dave Cripe",112829,"cripeda01",1002770
"Brent Cookson",112634,"cooksbr01",1002577
"Bob Hansen",115439,"hansebo01",1005324
"Sean Gilmartin",543219,"gilmase01",12781
"Shae Simmons",623406,"simmosh01",14200
"Cliff Johnson",116573,"johnscl01",1006437
"Héctor Santiago",502327,"santihe01",4026
"Andy Oliver",501989,"olivean01",10257
"Jerry Blevins",460283,"blevije01",7841
"Kelly Heath",115675,"heathke01",1005562
"Kameron Loe",434180,"loeka01",4422
"Bill Bathe",110681,"bathebi01",1000664
"Brian Anderson",435042,"anderbr03",6144
"Ray Oyler",120148,"oylerra01",1009929
"Jim Gideon",114762,"gideoji01",1004678
"Jae Kuk Ryu",472490,"ryuja01",8228
"Denis Menke",118951,"menkede01",1008766
"Rick Behenna",110802,"behenri01",1000782
"Chris Beasley",110744,"beaslch01",1000725
"Kevin Orie",120047,"orieke01",1616
"Mike LaCoss",117395,"lacosmi01",1007240
"Tim Teufel",123212,"teufeti01",1012940
"Kirby Puckett",120790,"puckeki01",1010557
"Erik Goeddel",592340,"goedder01",11712
"Colt Morton",451803,"mortoco01",6222
"Mark Clark",112332,"clarkma01",1002296
"Franklin Stubbs",122899,"stubbfr01",1012643
"Deolis Guerra",500610,"guerrde01",8410
"Keith Glauber",150177,"glaubke01",1004759
"Wilbur Wood",124543,"woodwi01",1014248
"Brian Ostrosser",120103,"ostrobr01",1009885
"Tzu-Wei Lin",624407,"lintz02",14678
"Sean Douglass",346868,"douglse01",133
"Jose Capellan",430642,"capeljo01",2236
"Ramon Pena",120376,"penara01",1010151
"Jason Botts",434664,"bottsja01",2907
"Rudy Hernandez",115833,"hernaru02",1005712
"Kevin Pasley",120271,"pasleke01",1010043
"Denny Doyle",113533,"doylede01",1003460
"Bill Lee",117617,"leebi03",1007448
"Ron Wotus",124588,"wotusro01",1014266
"Gary Eave",113719,"eavega01",1003651
"Oscar Brown",111582,"brownos01",1001552
"Ron Reed",121001,"reedro01",1010773
"Fernando Salas",477569,"salasfe01",4971
"Grégor Blanco",453923,"blancgr01",3123
"Matt Angle",518408,"anglema01",8136
"Andrew Young",670370,"youngan02",19521
"John Barnes",348561,"barnejo01",1000567
"Grant Balfour",346797,"balfogr01",718
"Alex Castellanos",543008,"casteal01",7223
"Juan Salas",466838,"salasju01",2533
"Andruw Jones",116662,"jonesan01",96
"Nefi Ogando",596331,"ogandne01",12253
"Ralph Bryant",111645,"bryanra01",1001607
"Wilson Alvarez",110209,"alvarwi01",1193
"Jake Goebbert",572876,"goebbja01",9431
"Jason Jennings",407298,"jennija01",434
"Dave Huppert",116344,"huppeda01",1006215
"Nate Colbert",112458,"colbena01",1002407
"Ed Hearn",115669,"hearned02",1005554
"Steve Ratzer",120943,"ratzest01",1010713
"Aaron Ledesma",117597,"ledesaa01",1007444
"Bob Schmidt",121837,"schmibo02",1011576
"Troy Neel",119682,"neeltr01",1009480
"Deivi García",665620,"garcide01",20276
"Alen Hanson",593700,"hansoal01",12926
"Tyson Brummett",445204,"brummty01",509
"Ryan Spilborghs",448676,"spilbry01",4521
"Justin Bour",571506,"bourju01",9744
"Dave Fleming",114226,"flemida01",1004145
"Jailen Peguero",460639,"pegueja01",2913
"Mel Rojas",121404,"rojasme01",1011153
"Kyle Drabek",475138,"drabeky01",4359
"Brooks Kieschnick",117044,"kiescbr01",389
"Russ Nagelson",119637,"nagelru01",1009436
"Anthony Sanders",150483,"sandean01",1011412
"Jose Lopez",430946,"lopezjo01",3114
"Jake Jewell",657228,"jewelja01",16958
"Alex Sanchez",121657,"sanchal02",1011405
"Dave Frost",114460,"frostda01",1004376
"Francisco Barrios",110623,"barrifr01",1000603
"George Hendrick",115754,"hendrge01",1005642
"Frank Malzone",118223,"malzofr01",1008048
"Brian Bohanon",111155,"bohanbr01",1001126
"Gary Wheelock",124145,"wheelga01",1013834
"Tim Olson",425633,"olsonti01",2087
"Julio Franco",212297,"francju01",87
"Chad Tracy",429710,"tracych01",1888
"Dennis Lamp",117439,"lampde01",1007284
"Rob Bell",150174,"bellro01",1492
"Fautino De Los Santos",501745,"delosfa01",5841
"Jack Cressend",150162,"cressja01",723
"Mike Cather",112134,"cathemi01",1002082
"Jeff Jones",116699,"jonesje02",1006567
"Javier López",425657,"lopezja02",1663
"Jose Ascanio",448857,"ascanjo01",3951
"Mike Hedlund",115690,"hedlumi01",1005575
"Rob Andrews",110272,"andrero01",1000260
"Charlie Hudson",116260,"hudsoch01",1006133
"Sean Spencer",211686,"spencse01",1012327
"Jim Wilhelm",124262,"wilheji01",1013946
"Orlando Sanchez",121661,"sanchor01",1011409
"Scott Chiasson",400130,"chiassc01",269
"Fred Breining",111418,"breinfr01",1001381
"Nick Greenwood",572889,"greenni02",8182
"Steve Hammond",115392,"hammost01",1005283
"Blake Trahan",664167,"trahabl01",17588
"Eli Marrero",118305,"marreel01",1166
"Sherman Corbett",112668,"corbesh01",1002611
"Ron Piche",120540,"pichero01",1010308
"Scott Sheldon",122115,"sheldsc01",1011856
"Darryl Motley",119454,"motleda01",1009260
"Carson Smith",605476,"smithca02",13172
"Greg Swindell",123057,"swindgr01",76
"Alex Liddi",499926,"liddial01",5411
"Logan Darnell",592244,"darnelo01",11261
"Joey McLaughlin",118798,"mclaujo01",1008614
"Brian Tollberg",328092,"tollbbr01",1055
"Matt DeWitt",150451,"dewitma01",1028
"Jim Owens",120143,"owensji01",1009923
"Chris Hook",116123,"hookch01",1005997
"Luis Perez",469802,"perezlu01",6389
"Greg Booker",111208,"bookegr01",1001179
"Mario Soto",122547,"sotoma01",1012289
"Matt Duff",424685,"duffma01",1565
"Francisco Cordova",112681,"cordofr01",1002623
"Doug Rader",120874,"raderdo02",1010638
"Chase d'Arnaud",488818,"darnach01",6652
"Brett Eibner",518649,"eibnebr01",11369
"Kevin Collins",112515,"collike01",1002457
"Henry Blanco",111072,"blanche01",81
"Albie Pearson",120336,"pearsal02",1010108
"Brian Harper",115488,"harpebr01",1005376
"Mike Dimmel",113379,"dimmemi01",1003314
"Pedro Villarreal",543881,"villape01",9904
"Bobby Korecky",445090,"korecbo01",4608
"Mark Funderburk",114491,"fundema01",1004405
"Billy Jo Robidoux",121298,"robidbi01",1011051
"Greg Gohr",114891,"gohrgr01",1004803
"Stefen Romero",552662,"romerst01",11746
"Mark Ballinger",110518,"ballima01",1000494
"Jeff Sparks",237163,"sparkje01",1012304
"Champ Summers",122977,"summech01",1012718
"Cory Sullivan",430622,"sullico01",1940
"Mike Boddicker",111139,"boddimi01",1001111
"Dick Donovan",113462,"donovdi01",1003395
"Hansel Izquierdo",407875,"izquiha02",522
"John Curtiss",595928,"curtijo02",16128
"Matt Cain",430912,"cainma01",4732
"Todd Burns",111760,"burnsto02",1001721
"Orlando Hernandez",133340,"hernaor01",823
"Nick Neugebauer",400302,"neugeni01",698
"Eric Weaver",134261,"weaveer01",1013695
"Charlie Chant",112191,"chantch01",1002137
"Tom Buskey",111802,"busketo01",1001759
"Luis Sardinas",596143,"sardilu01",13153
"Antonio Bastardo",455374,"bastaan01",8844
"Bobby Wine",124445,"winebo01",1014124
"Nyls Nyman",119878,"nymanny01",1009671
"Don Stanhouse",122659,"stanhdo01",1012401
"Jeremy Bonderman",425827,"bondeje01",1667
"Trever Miller",119125,"milletr02",1672
"Tony Arnold",110333,"arnolto01",1000321
"Mark DeJohn",113214,"dejohma01",1003152
"Richie Scheinblum",121792,"scheiri01",1011541
"Brian Sweeney",425789,"sweenbr01",1801
"Tim Kubinski",117345,"kubinti01",1007191
"Hal Breeden",111416,"breedha01",1001379
"Jason Wheeler",605528,"wheelja01",13128
"David Purcey",453515,"purceda01",8360
"Cole Liniak",150168,"liniaco01",1007636
"Andy Van Hekken",407843,"vanhean01",1630
"Alex Wimmers",592872,"wimmeal01",11394
"Paul Faries",114006,"fariepa01",1003929
"Justin Sellers",451088,"selleju01",4006
"Tommie Agee",110084,"ageeto01",1000080
"John Gamble",114556,"gambljo01",1004471
"Les Cain",111864,"cainle01",1001821
"Tim Corcoran",112679,"corcoti01",1002621
"Don Buford",111674,"bufordo01",1001636
"Josh Tomlin",458708,"tomlijo01",9388
"Rick Kreuger",117315,"kreugri01",1007162
"Josh Hall",425406,"halljo03",1784
"Roy White",124186,"whitero01",1013890
"Doug Brady",111366,"bradydo01",1001326
"Mike Williams",124328,"willimi03",1014
"Jeff Schwarz",121911,"schwaje01",1011658
"Jeff Cirillo",112297,"cirilje01",1073
"Todd Erdos",113875,"erdosto01",1003804
"René Rivera",425784,"riverre01",3648
"Dusty Brown",451259,"browndu01",3420
"Jason Frasor",430630,"frasoja01",1906
"Craig Reynolds",121107,"reynocr01",1010867
"Sam Perlozzo",120427,"perlosa01",1010198
"Ben Shelton",122120,"sheltbe01",1011860
"Brandon Leibrandt",605335,"leibrbr01",16135
"Carlos Rivero",491640,"riverca02",1136
"Len Matuszek",118449,"matusle01",1008269
"Jim Wessinger",124104,"wessiji01",1013796
"Brad Lincoln",453184,"lincobr01",4241
"Raudy Read",600466,"readra01",15766
"Jeff Russell",121569,"russeje01",1011314
"George Bell",110823,"bellge02",1000808
"Dave Tomlin",123388,"tomlida01",1013110
